IDDECOLONIA,DESCRIPCION
21243,31075
21244,31075
21245,31075
21246,31075
21247,31075
21248,31075
21249,31075
21250,31075
21251,31075
21252,31075
21253,31075
21254,31075
21255,31075
21256,31076
21257,31100
21258,31100
21259,31100
21260,31100
21261,31100
21262,31100
21263,31100
21264,31100
21265,31100
21266,31100
21267,31100
21268,31104
21269,31104
21270,31104
21271,31104
21272,31104
21273,31104
21274,31104
21275,31104
21276,31104
21277,31104
21278,31104
21279,31104
21280,31104
21281,31104
21282,31104
21283,31104
21284,31104
21285,31104
21286,31104
21287,31104
21288,31104
21289,31104
21290,31104
21291,31104
21292,31104
21293,31104
21294,31104
21295,31105
21296,31105
21297,31105
21298,31105
21299,31105
21300,31105
21301,31105
21302,31106
21303,31106
21304,31106
21305,31106
21306,31106
21307,31106
21308,31106
21309,31106
21310,31107
21311,31107
21312,31107
21313,31110
21314,31110
21315,31110
21316,31110
21317,31110
21318,31110
21319,31110
21320,31110
21321,31110
21322,31110
21323,31110
21324,31110
21325,31110
21326,31110
21327,31110
21328,31110
21329,31114
21330,31114
21331,31114
21332,31114
21333,31114
21334,31115
21335,31115
21336,31115
21337,31115
21338,31115
21339,31115
21340,31115
21341,31115
21342,31115
21343,31115
21344,31115
21345,31115
21346,31115
21347,31115
21348,31115
21349,31116
21350,31120
21351,31120
21352,31120
21353,31120
21354,31120
21355,31120
21356,31120
21357,31122
21358,31122
21359,31122
21360,31122
21361,31122
21362,31122
21363,31122
21364,31122
21365,31122
21366,31122
21367,31123
21368,31123
21369,31123
21370,31123
21371,31123
21372,31123
21373,31123
21374,31123
21375,31123
21376,31123
21377,31123
21378,31123
21379,31123
21380,31123
21381,31124
21382,31124
21383,31124
21384,31124
21385,31124
21386,31124
21387,31124
21388,31124
21389,31124
21390,31124
21391,31124
21392,31124
21393,31124
21394,31124
21395,31124
21396,31124
21397,31124
21398,31124
21399,31124
21400,31124
21401,31124
21402,31124
21403,31124
21404,31124
21405,31124
21406,31124
21407,31124
21408,31124
21409,31124
21410,31124
21411,31125
21412,31125
21413,31125
21414,31125
21415,31125
21416,31125
21417,31125
21418,31125
21419,31125
21420,31125
21421,31125
21422,31125
21423,31125
21424,31125
21425,31125
21426,31125
21427,31125
21428,31125
21429,31125
21430,31125
21431,31125
21432,31125
21433,31125
21434,31125
21435,31126
21436,31126
21437,31126
21438,31126
21439,31126
21440,31126
21441,31126
21442,31126
21443,31126
21444,31126
21445,31126
21446,31126
21447,31126
21448,31126
21449,31126
21450,31127
21451,31130
21452,31130
21453,31130
21454,31130
21455,31130
21456,31130
21457,31130
21458,31134
21459,31134
21460,31134
21461,31134
21462,31134
21463,31134
21464,31134
21465,31134
21466,31135
21467,31135
21468,31135
21469,31136
21470,31136
21471,31136
21472,31136
21473,31136
21474,31136
21475,31136
21476,31136
21477,31136
21478,31137
21479,31137
21480,31137
21481,31137
21482,31137
21483,31137
21484,31137
21485,31137
21486,31137
21487,31137
21488,31137
21489,31137
21490,31137
21491,31137
21492,31137
21493,31137
21494,31137
21495,31137
21496,31137
21497,31137
21498,31137
21499,31137
21500,31137
21501,31137
21502,31137
21503,31137
21504,31137
21505,31137
21506,31137
21507,31137
21508,31137
21509,31137
21510,31137
21511,31137
21512,31137
21513,31140
21514,31140
21515,31140
21516,31140
21517,31140
21518,31140
21519,31140
21520,31140
21521,31143
21522,31143
21523,31144
21524,31144
21525,31146
21526,31146
21527,31146
21528,31146
21529,31146
21530,31146
21531,31146
21532,31146
21533,31146
21534,31146
21535,31146
21536,31146
21537,31146
21538,31146
21539,31146
21540,31150
21541,31150
21542,31150
21543,31150
21544,31150
21545,31150
21546,31150
21547,31150
21548,31150
21549,31150
21550,31150
21551,31150
21552,31150
21553,31150
21554,31150
21555,31150
21556,31150
21557,31150
21558,31150
21559,31153
21560,31160
21561,31160
21562,31160
21563,31160
21564,31160
21565,31160
21566,31160
21567,31160
21568,31160
21569,31160
21570,31160
21571,31160
21572,31170
21573,31170
21574,31170
21575,31170
21576,31170
21577,31180
21578,31180
21579,31183
21580,31183
21581,31183
21582,31183
21583,31183
21584,31183
21585,31183
21586,31183
21587,31183
21588,31183
21589,31183
21590,31183
21591,31183
21592,31183
21593,31183
21594,31183
21595,31183
21596,31184
21597,31184
21598,31184
21599,31184
21600,31186
21601,31200
21602,31200
21603,31200
21604,31200
21605,31200
21606,31200
21607,31200
21608,31200
21609,31200
21610,31200
21611,31200
21612,31203
21613,31203
21614,31203
21615,31203
21616,31203
21617,31203
21618,31203
21619,31203
21620,31203
21621,31203
21622,31203
21623,31203
21624,31203
21625,31203
21626,31204
21627,31204
21628,31205
21629,31205
21630,31205
21631,31205
21632,31205
21633,31205
21634,31205
21635,31205
21636,31205
21637,31206
21638,31206
21639,31206
21640,31206
21641,31206
21642,31206
21643,31206
21644,31206
21645,31207
21646,31207
21647,31207
21648,31207
21649,31207
21650,31207
21651,31207
21652,31207
21653,31207
21654,31207
21655,31207
21656,31207
21657,31207
21658,31207
21659,31207
21660,31207
21661,31207
21662,31207
21663,31207
21664,31207
21665,31207
21666,31207
21667,31207
21668,31207
21669,31207
21670,31207
21671,31207
21672,31207
21673,31207
21674,31207
21675,31207
21676,31207
21677,31207
21678,31207
21679,31207
21680,31210
21681,31210
21682,31210
21683,31210
21684,31210
21685,31210
21686,31210
21687,31210
21688,31210
21689,31210
21690,31213
21691,31213
21692,31213
21693,31213
21694,31213
21695,31213
21696,31213
21697,31213
21698,31213
21699,31213
21700,31213
21701,31213
21702,31213
21703,31213
21704,31213
21705,31214
21706,31214
21707,31214
21708,31214
21709,31214
21710,31214
21711,31214
21712,31214
21713,31214
21714,31214
21715,31214
21716,31214
21717,31215
21718,31215
21719,31215
21720,31215
21721,31215
21722,31215
21723,31215
21724,31215
21725,31216
21726,31216
21727,31216
21728,31216
21729,31216
21730,31216
21731,31216
21732,31216
21733,31216
21734,31216
21735,31216
21736,31216
21737,31216
21738,31216
21739,31216
21740,31216
21741,31216
21742,31216
21743,31216
21744,31216
21745,31216
21746,31216
21747,31216
21748,31216
21749,31216
21750,31216
21751,31216
21752,31217
21753,31217
21754,31217
21755,31217
21756,31217
21757,31217
21758,31217
21759,31217
21760,31220
21761,31220
21762,31220
21763,31220
21764,31220
21765,31220
21766,31220
21767,31220
21768,31220
21769,31220
21770,31220
21771,31220
21772,31220
21773,31220
21774,31220
21775,31220
21776,31220
21777,31220
21778,31220
21779,31220
21780,31223
21781,31223
21782,31300
21783,31300
21784,31300
21785,31300
21786,31300
21787,31300
21788,31300
21789,31300
21790,31300
21791,31300
21792,31300
21793,31300
21794,31300
21795,31304
21796,31304
21797,31304
21798,31304
21799,31304
21800,31310
21801,31310
21802,31310
21803,31313
21804,31313
21805,31313
21806,31313
21807,31313
21808,31313
21809,31313
21810,31313
21811,31313
21812,31313
21813,31313
21814,31313
21815,31313
21816,31313
21817,31314
21818,31314
21819,31314
21820,31350
21821,31350
21822,31350
21823,31350
21824,31350
21825,31350
21826,31350
21827,31350
21828,31350
21829,31350
21830,31350
21831,31370
21832,31370
21833,31370
21834,31370
21835,31370
21836,31370
21837,31370
21838,31375
21839,31375
21840,31375
21841,31375
21842,31375
21843,31375
21844,31375
21845,31375
21846,31375
21847,31375
21848,31375
21849,31375
21850,31375
21851,31375
21852,31375
21853,31375
21854,31376
21855,31376
21856,31376
21857,31376
21858,31376
21859,31376
21860,31376
21861,31380
21862,31380
21863,31384
21864,31384
21865,31384
21866,31384
21867,31384
21868,31384
21869,31384
21870,31384
21871,31384
21872,31384
21873,31384
21874,31384
21875,31384
21876,31384
21877,31384
21878,31385
21879,31385
21880,31385
21881,31385
21882,31385
21883,31385
21884,31385
21885,31385
21886,31385
21887,31385
21888,31385
21889,31385
21890,31390
21891,31410
21892,31410
21893,31410
21894,31410
21895,31414
21896,31414
21897,31414
21898,31414
21899,31414
21900,31414
21901,31414
21902,31415
21903,31415
21904,31415
21905,31415
21906,31415
21907,31416
21908,31416
21909,31416
21910,31450
21911,31453
21912,31453
21913,31455
21914,31455
21915,31456
21916,31456
21917,31456
21918,31456
21919,31456
21920,31460
21921,31460
21922,31460
21923,31460
21924,31460
21925,31470
21926,31470
21927,31470
21928,31470
21929,31470
21930,31500
21931,31510
21932,31510
21933,31510
21934,31510
21935,31510
21936,31510
21937,31510
21938,31510
21939,31510
21940,31510
21941,31510
21942,31510
21943,31512
21944,31512
21945,31512
21946,31512
21947,31512
21948,31512
21949,31512
21950,31512
21951,31512
21952,31512
21953,31512
21954,31512
21955,31512
21956,31512
21957,31512
21958,31512
21959,31512
21960,31512
21961,31512
21962,31512
21963,31512
21964,31512
21965,31512
21966,31512
21967,31513
21968,31513
21969,31513
21970,31515
21971,31516
21972,31516
21973,31516
21974,31516
21975,31517
21976,31520
21977,31520
21978,31520
21979,31520
21980,31520
21981,31522
21982,31522
21983,31522
21984,31522
21985,31522
21986,31522
21987,31522
21988,31523
21989,31523
21990,31523
21991,31523
21992,31523
21993,31524
21994,31524
21995,31524
21996,31524
21997,31524
21998,31524
21999,31524
22000,31524
22001,31526
22002,31526
22003,31527
22004,31527
22005,31527
22006,31527
22007,31527
22008,31527
22009,31527
22010,31528
22011,31528
22012,31528
22013,31529
22014,31529
22015,31530
22016,31530
22017,31530
22018,31530
22019,31530
22020,31532
22021,31532
22022,31532
22023,31533
22024,31533
22025,31533
22026,31533
22027,31540
22028,31540
22029,31540
22030,31540
22031,31542
22032,31542
22033,31543
22034,31543
22035,31543
22036,31543
22037,31543
22038,31543
22039,31543
22040,31543
22041,31543
22042,31543
22043,31543
22044,31543
22045,31544
22046,31544
22047,31544
22048,31550
22049,31550
22050,31552
22051,31555
22052,31555
22053,31555
22054,31555
22055,31555
22056,31560
22057,31560
22058,31560
22059,31560
22060,31570
22061,31570
22062,31570
22063,31570
22064,31570
22065,31572
22066,31572
22067,31572
22068,31572
22069,31573
22070,31573
22071,31579
22072,31579
22073,31579
22074,31579
22075,31579
22076,31579
22077,31579
22078,31579
22079,31579
22080,31579
22081,31579
22082,31579
22083,31579
22084,31580
22085,31580
22086,31580
22087,31580
22088,31580
22089,31590
22090,31590
22091,31590
22092,31590
22093,31590
22094,31590
22095,31600
22096,31600
22097,31600
22098,31600
22099,31600
22100,31600
22101,31600
22102,31600
22103,31600
22104,31600
22105,31600
22106,31600
22107,31600
22108,31600
22109,31600
22110,31600
22111,31604
22112,31604
22113,31604
22114,31604
22115,31604
22116,31604
22117,31604
22118,31604
22119,31604
22120,31605
22121,31605
22122,31605
22123,31605
22124,31605
22125,31605
22126,31605
22127,31605
22128,31605
22129,31605
22130,31606
22131,31606
22132,31606
22133,31606
22134,31606
22135,31606
22136,31606
22137,31606
22138,31606
22139,31607
22140,31607
22141,31607
22142,31607
22143,31607
22144,31607
22145,31607
22146,31607
22147,31607
22148,31607
22149,31607
22150,31607
22151,31607
22152,31607
22153,31607
22154,31607
22155,31607
22156,31607
22157,31607
22158,31607
22159,31607
22160,31607
22161,31607
22162,31607
22163,31607
22164,31607
22165,31607
22166,31607
22167,31607
22168,31607
22169,31607
22170,31607
22171,31607
22172,31607
22173,31607
22174,31607
22175,31607
22176,31607
22177,31607
22178,31608
22179,31608
22180,31608
22181,31608
22182,31608
22183,31608
22184,31608
22185,31608
22186,31608
22187,31608
22188,31608
22189,31608
22190,31608
22191,31608
22192,31608
22193,31609
22194,31609
22195,31609
22196,31609
22197,31609
22198,31610
22199,31610
22200,31610
22201,31610
22202,31610
22203,31610
22204,31610
22205,31610
22206,31610
22207,31610
22208,31610
22209,31610
22210,31610
22211,31611
22212,31611
22213,31611
22214,31612
22215,31612
22216,31612
22217,31612
22218,31612
22219,31613
22220,31613
22221,31613
22222,31613
22223,31613
22224,31613
22225,31613
22226,31613
22227,31613
22228,31614
22229,31614
22230,31614
22231,31614
22232,31614
22233,31614
22234,31614
22235,31614
22236,31614
22237,31614
22238,31614
22239,31614
22240,31614
22241,31614
22242,31614
22243,31614
22244,31614
22245,31614
22246,31614
22247,31615
22248,31615
22249,31615
22250,31615
22251,31615
22252,31615
22253,31615
22254,31615
22255,31615
22256,31615
22257,31615
22258,31620
22259,31620
22260,31620
22261,31620
22262,31620
22263,31622
22264,31623
22265,31623
22266,31623
22267,31623
22268,31624
22269,31624
22270,31624
22271,31625
22272,31625
22273,31625
22274,31625
22275,31625
22276,31625
22277,31626
22278,31626
22279,31626
22280,31627
22281,31627
22282,31627
22283,31627
22284,31627
22285,31627
22286,31627
22287,31627
22288,31627
22289,31627
22290,31628
22291,31628
22292,31628
22293,31628
22294,31628
22295,31628
22296,31628
22297,31630
22298,31630
22299,31630
22300,31630
22301,31631
22302,31632
22303,31633
22304,31633
22305,31633
22306,31640
22307,31643
22308,31643
22309,31643
22310,31643
22311,31643
22312,31643
22313,31643
22314,31643
22315,31643
22316,31643
22317,31643
22318,31643
22319,31643
22320,31643
22321,31643
22322,31643
22323,31643
22324,31643
22325,31643
22326,31643
22327,31643
22328,31643
22329,31643
22330,31643
22331,31643
22332,31643
22333,31643
22334,31643
22335,31643
22336,31643
22337,31643
22338,31644
22339,31644
22340,31644
22341,31644
22342,31644
22343,31644
22344,31644
22345,31644
22346,31644
22347,31644
22348,31644
22349,31644
22350,31644
22351,31644
22352,31644
22353,31644
22354,31644
22355,31644
22356,31644
22357,31644
22358,31644
22359,31644
22360,31645
22361,31645
22362,31645
22363,31645
22364,31645
22365,31645
22366,31645
22367,31645
22368,31645
22369,31645
22370,31645
22371,31645
22372,31645
22373,31645
22374,31645
